Seconds,R_Time,SealID,Recording_ID,ID,Sleep_Code,Simple_Sleep_Code,Resp_Code,Water_Code,DN,pitch,roll,heading,x,y,z,geoX,geoY,Depth,speed,Lat,Long,Stroke_Rate,Heart_Rate,L_EEG_Delta,R_EEG_Delta,HR_VLF_Power
170905,2021-04-22 17:30:35,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7296,0.17056579,2.950500801,0.955723354,44663.891,-69227.16644,-266.8644686,45564.19656,-114635.0735,266.8644686,0.2,36.14129286,-121.8960792,0.1989007,45.91798,19.4458,6.036703,0.0175714
170906,2021-04-22 17:30:36,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,HV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7296,0.166604404,2.955086675,0.99432854,44664.05438,-69227.05618,-267.0561166,45564.03233,-114634.9205,267.0561166,0.2,36.14129755,-121.8960794,0.1989007,45.39639,31.41574,19.90976,0.0175714
170907,2021-04-22 17:30:37,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7296,0.173101265,2.946811454,1.061213198,44664.22354,-69226.95508,-267.2563304,45563.8739,-114634.7767,267.2563304,0.2,36.14130219,-121.8960796,0.1989007,45.78897,47.52912,64.76599,0.0175714
170908,2021-04-22 17:30:38,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7296,0.173711902,2.948131641,1.148365993,44664.39917,-69226.86592,-267.3510119,45563.72193,-114634.6448,267.3510119,0.2,36.14130678,-121.8960795,0.1989007,45.10997,15.76274,16.67272,0.0175714
170909,2021-04-22 17:30:39,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7296,0.180365522,2.951689792,1.196252823,44664.58023,-69226.7887,-267.5557768,45563.5754,-114634.5248,267.5557768,0.2,36.14131131,-121.8960794,0.1989007,43.51554,4.713568,7.424009,0.0175714
170910,2021-04-22 17:30:40,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7296,0.185948039,2.953361831,1.235498983,44664.76373,-69226.7183,-267.7104978,45563.43131,-114634.4117,267.7104978,0.2,36.1413158,-121.8960792,0.1989007,46.1833,25.89115,6.961574,0.000950585
170911,2021-04-22 17:30:41,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7296,0.207801209,2.959535294,1.257225695,44664.94921,-69226.65486,-267.83647,45563.28918,-114634.3056,267.83647,0.2,36.14132024,-121.8960789,0.1989007,45.57669,9.317391,8.811315,0.000950585
170912,2021-04-22 17:30:42,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.221002955,2.972165167,1.288655082,44665.13589,-69226.59708,-268.0333736,45563.14828,-114634.2051,268.0333736,0.2,36.14132465,-121.8960786,0.1989007,44.96568,14.3816,8.811315,0.000950585
170913,2021-04-22 17:30:43,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.243275628,2.97642431,1.313578401,44665.32287,-69226.5434,-268.1979691,45563.00765,-114634.1086,268.1979691,0.2,36.14132904,-121.8960783,0.1989007,45.86002,11.6193,12.97323,0.000950585
170914,2021-04-22 17:30:44,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.244930567,2.959397651,1.294550553,44665.50989,-69226.49183,-268.3231526,45562.86708,-114634.0144,268.3231526,0.2,36.14133341,-121.8960779,0.1989007,45.2398,2.411657,2.33722,0.000950585
170915,2021-04-22 17:30:45,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.244527306,2.952116919,1.292800907,44665.69649,-69226.43886,-268.5465538,45562.72608,-114633.9187,268.5465538,0.2,36.14133779,-121.8960776,0.1989007,44.09697,14.84198,5.574267,0.000950585
170916,2021-04-22 17:30:46,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.245749576,2.944276295,1.266898756,44665.88182,-69226.38206,-268.6204595,45562.58381,-114633.8191,268.6204595,0.2,36.1413422,-121.8960773,0.1989007,43.29376,20.82695,5.111832,0.000950585
170917,2021-04-22 17:30:47,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.214302512,2.91535736,1.172693253,44666.06459,-69226.31519,-268.7992895,45562.43899,-114633.7095,268.7992895,0.2,36.14134666,-121.896077,0.1989007,45.54208,11.15892,4.186961,0.000950585
170918,2021-04-22 17:30:48,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.175548214,2.878927619,1.115268388,44666.24298,-69226.23381,-268.9588652,45562.28978,-114633.5854,268.9588652,0.2,36.14135121,-121.8960769,0.1989007,44.10896,16.68351,1.412349,0.003238985
170919,2021-04-22 17:30:49,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.129657084,2.841105416,1.050056709,44666.41778,-69226.14167,-269.0703227,45562.13699,-114633.4506,269.0703227,0.2,36.14135581,-121.8960769,0.1989007,44.11547,144.6698,20.83463,0.003238985
170920,2021-04-22 17:30:50,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7297,0.081965616,2.815398607,0.973212041,44666.58536,-69226.03483,-269.1764072,45561.97697,-114633.301,269.1764072,0.2,36.14136048,-121.896077,0.1989007,43.20434,135.4621,65.22843,0.003238985
170921,2021-04-22 17:30:51,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,0.046984182,2.801589921,0.923044466,44666.74648,-69225.91711,-269.2863212,45561.81049,-114633.1406,269.2863212,0.2,36.14136519,-121.8960773,0.1989007,41.35606,13.46083,30.54578,0.003238985
170922,2021-04-22 17:30:52,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,0.012025239,2.804394753,0.919294527,44666.90492,-69225.79528,-269.4657014,45561.64134,-114632.976,269.4657014,0.2,36.14136991,-121.8960776,0.1989007,41.51359,6.094715,6.961574,0.003238985
170923,2021-04-22 17:30:53,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,-0.002535022,2.808724186,0.813479956,44667.05615,-69225.66453,-269.6030601,45561.46497,-114632.8025,269.6030601,0.2,36.14137466,-121.8960781,0.1989007,42.1359,6.094715,6.961574,0.003238985
170924,2021-04-22 17:30:54,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,-0.022160916,2.809428764,0.780290094,44667.19868,-69225.52435,-269.7526058,45561.27991,-114632.6196,269.7526058,0.2,36.14137944,-121.8960787,0.1989007,42.63207,11.6193,2.799655,0.003238985
170925,2021-04-22 17:30:55,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,-0.021917585,2.81406587,0.71830229,44667.33452,-69225.37771,-269.8557479,45561.08815,-114632.4303,269.8557479,0.2,36.14138424,-121.8960794,0.1989007,42.39545,8.396627,12.04836,0.003238985
170926,2021-04-22 17:30:56,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,-0.007405718,2.820844343,0.66709108,44667.46274,-69225.22432,-270.0605162,45560.88877,-114632.2341,270.0605162,0.2,36.14138905,-121.8960802,0.1989007,42.70504,7.936244,11.12349,0.003238985
170927,2021-04-22 17:30:57,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,0.009632763,2.816794427,0.586958058,44667.58007,-69225.06246,-270.2119546,45560.67851,-114632.0296,270.2119546,0.2,36.14139388,-121.8960811,0.1989007,43.02321,19.90618,11.58593,0.03857571
170928,2021-04-22 17:30:58,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7298,0.020815306,2.812039852,0.554638176,44667.68758,-69224.89391,-270.3263185,45560.45843,-114631.8183,270.3263185,0.2,36.14139872,-121.8960822,0.1989007,42.42119,19.4458,3.262091,0.03857571
170929,2021-04-22 17:30:59,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7298,0.033287257,2.810707626,0.492884769,44667.78636,-69224.72016,-270.4676121,45560.22961,-114631.6018,270.4676121,0.2,36.14140355,-121.8960834,0.1989007,42.36152,4.713568,8.811315,0.03857571
170930,2021-04-22 17:31:00,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.054690236,2.814031023,0.44946324,44667.87574,-69224.54154,-270.6418731,45559.99139,-114631.3805,270.6418731,0.2,36.14140839,-121.8960847,0.1989007,39.31376,6.555097,5.574267,0.03857571
170931,2021-04-22 17:31:01,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.072721841,2.813909328,0.376113437,44667.95643,-69224.35905,-270.7616863,45559.74448,-114631.1553,270.7616863,0.2,36.14141321,-121.8960861,0.1989007,33.4569,5.634333,5.574267,0.03857571
170932,2021-04-22 17:31:02,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.100268346,2.829633781,0.331548626,44668.02523,-69224.17214,-270.9599827,45559.48569,-114630.9256,270.9599827,0.2,36.14141802,-121.8960876,0.1989007,36.52287,2.872039,5.574267,0.03857571
170933,2021-04-22 17:31:03,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.115850324,2.834035107,0.258013277,44668.08386,-69223.98218,-271.0716069,45559.21672,-114630.6929,271.0716069,0.2,36.14142281,-121.8960893,0.1989007,42.34793,8.857009,4.186961,0.03857571
170934,2021-04-22 17:31:04,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.127914751,2.846111564,0.189045557,44668.13125,-69223.78952,-271.1726858,45558.93652,-114630.4575,271.1726858,0.2,36.14142757,-121.8960911,0.1989007,41.73421,4.713568,3.262091,0.03857571
170935,2021-04-22 17:31:05,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.137641974,2.851445593,0.163989364,44668.16696,-69223.5947,-271.326231,45558.64463,-114630.22,271.326231,0.2,36.14143229,-121.896093,0.1989007,41.38854,9.317391,2.799655,0.3924989
170936,2021-04-22 17:31:06,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.131422857,2.852269716,0.08099258,44668.19064,-69223.39805,-271.5225893,45558.34072,-114629.9806,271.5225893,0.2,36.14143696,-121.896095,0.1989007,39.07952,10.69854,2.799655,0.3924989
170937,2021-04-22 17:31:07,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7299,0.115701596,2.843633152,0.017333296,44668.20131,-69223.20001,-271.6010389,45558.02379,-114629.7399,271.6010389,0.2,36.14144159,-121.8960972,0.1989007,35.84414,1.490892,3.724526,0.3924989
170938,2021-04-22 17:31:08,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,0.083595366,2.830265532,-0.056033212,44668.19885,-69223.00118,-271.7059152,45557.69374,-114629.4983,271.7059152,0.2,36.14144615,-121.8960995,0.1989007,38.5152,7.475862,2.33722,0.3924989
170939,2021-04-22 17:31:09,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,0.035507442,2.815217307,-0.117529559,44668.18033,-69222.80252,-271.886376,45557.34761,-114629.2569,271.886376,0.2,36.14145063,-121.8961019,0.1989007,43.39552,7.01548,2.33722,0.3924989
170940,2021-04-22 17:31:10,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,-0.013610964,2.796329952,-0.182604404,44668.1487,-69222.60512,-271.927096,45556.9884,-114629.0168,271.927096,0.2,36.14145503,-121.8961045,0.1989007,42.4719,6.094715,6.499138,0.3924989
170941,2021-04-22 17:31:11,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,-0.081846807,2.78903534,-0.227410881,44668.10869,-69222.40951,-272.073975,45556.62078,-114628.7785,272.073975,0.2,36.14145936,-121.8961071,0.1989007,42.75708,2.411657,3.724526,0.3924989
170942,2021-04-22 17:31:12,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,-0.146721466,2.794904693,-0.285295115,44668.05789,-69222.21755,-272.1873813,45556.24239,-114628.5438,272.1873813,0.2,36.14146359,-121.8961098,0.1989007,43.6044,4.253186,5.574267,0.3924989
170943,2021-04-22 17:31:13,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,-0.201156076,2.787188338,-0.355993693,44667.99459,-69222.03113,-272.3692198,45555.85149,-114628.3146,272.3692198,0.2,36.14146771,-121.8961126,0.1989007,43.16208,3.332421,1.874785,0.2246412
170944,2021-04-22 17:31:14,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,-0.242594294,2.78623996,-0.446478534,44667.91982,-69221.85109,-272.5013874,45555.44913,-114628.0919,272.5013874,0.2,36.14147171,-121.8961154,0.1989007,41.1695,2.411657,1.874785,0.2246412
170945,2021-04-22 17:31:15,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,-0.270779139,2.781607624,-0.506228005,44667.83212,-69221.67878,-272.6492127,45555.03383,-114627.8768,272.6492127,0.2,36.14147559,-121.8961183,0.1989007,40.95339,2.411657,1.874785,0.2246412
170946,2021-04-22 17:31:16,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.73,-0.277568152,2.766771271,-0.624859922,44667.72811,-69221.51693,-272.7900046,45554.60223,-114627.6723,272.7900046,0.2,36.1414793,-121.8961213,0.1989007,39.21797,3.792804,0.9499138,0.2246412
170947,2021-04-22 17:31:17,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.26446484,2.766973915,-0.753755063,44667.60562,-69221.36838,-272.9454745,45554.15214,-114627.481,272.9454745,0.2,36.14148282,-121.8961244,0.1989007,36.61157,3.792804,3.262091,0.2246412
170948,2021-04-22 17:31:18,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.236061762,2.772325012,-0.891787679,44667.46422,-69221.23615,-273.138855,45553.68315,-114627.306,273.138855,0.2,36.14148614,-121.8961276,0.1989007,38.90024,1.490892,1.874785,0.2246412
170949,2021-04-22 17:31:19,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.199443677,2.784638189,-1.00590697,44667.30657,-69221.12102,-273.3217137,45553.1979,-114627.1482,273.3217137,0.2,36.14148927,-121.8961308,0.1989007,42.46682,3.332421,2.799655,0.2246412
170950,2021-04-22 17:31:20,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.133165513,2.798777909,-1.15266768,44667.13417,-69221.02529,-273.4578342,45552.6979,-114627.0097,273.4578342,0.2,36.1414922,-121.896134,0.1989007,40.44529,3.332421,2.33722,0.2246412
170951,2021-04-22 17:31:21,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.125025988,2.785913535,-1.27753808,44666.94859,-69220.95574,-273.594252,45552.18472,-114626.8974,273.594252,0.2,36.14149489,-121.8961372,0.1989007,40.97962,15.30236,5.574267,0.1265677
170952,2021-04-22 17:31:22,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.097183579,2.77563056,-1.392735843,44666.75536,-69220.90976,-273.7595443,45551.6639,-114626.8087,273.7595443,0.2,36.14149736,-121.8961404,0.1989007,42.12343,5.634333,12.5108,0.1265677
170953,2021-04-22 17:31:23,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.108194834,2.763428324,-1.528976173,44666.55771,-69220.88815,-273.9143811,45551.13866,-114626.7444,273.9143811,0.2,36.14149964,-121.8961434,0.1989007,42.27377,3.332421,4.186961,0.1265677
170954,2021-04-22 17:31:24,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7301,-0.12471855,2.770269708,-1.646405452,44666.3592,-69220.89174,-274.0751726,45550.61255,-114626.7053,274.0751726,0.2,36.14150172,-121.8961463,0.1989007,41.92516,10.23816,4.649397,0.1265677
170955,2021-04-22 17:31:25,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.155799098,2.772238165,-1.765997792,44666.16316,-69220.91943,-274.237529,45550.08892,-114626.6902,274.237529,0.2,36.14150364,-121.8961491,0.1989007,42.02551,7.01548,1.874785,0.1265677
170956,2021-04-22 17:31:26,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.187357014,2.764604253,-1.88339493,44665.97246,-69220.96887,-274.3402626,45549.57062,-114626.6969,274.3402626,0.2,36.14150541,-121.8961516,0.1989007,43.62064,12.54007,1.874785,0.1265677
170957,2021-04-22 17:31:27,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.226297836,2.758118562,-1.98855663,44665.79004,-69221.03958,-274.4811176,45549.0606,-114626.7249,274.4811176,0.2,36.14150707,-121.896154,0.1989007,43.57694,2.411657,2.33722,0.1265677
170958,2021-04-22 17:31:28,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.268765858,2.742091938,-2.100142409,44665.61755,-69221.12815,-274.6826633,45548.56051,-114626.7708,274.6826633,0.2,36.14150864,-121.8961561,0.1989007,43.47002,2.411657,2.33722,0.1265677
170959,2021-04-22 17:31:29,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.294228155,2.736882347,-2.16368711,44665.45504,-69221.2304,-274.8058206,45548.0704,-114626.8303,274.8058206,0.2,36.14151017,-121.896158,0.1989007,43.29933,7.475862,2.799655,0.03528947
170960,2021-04-22 17:31:30,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.309889504,2.734767096,-2.25743087,44665.30421,-69221.34697,-274.9715945,45547.59198,-114626.9041,274.9715945,0.2,36.14151165,-121.8961597,0.1989007,43.03595,8.857009,1.874785,0.03528947
170961,2021-04-22 17:31:31,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.306066691,2.752051177,-2.423502455,44665.16801,-69221.48005,-275.1235963,45547.12819,-114626.9945,275.1235963,0.2,36.14151308,-121.8961613,0.1989007,44.05579,3.792804,1.874785,0.03528947
170962,2021-04-22 17:31:32,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.293896282,2.767693628,-2.51438911,44665.04804,-69221.6287,-275.3387116,45546.68062,-114627.1004,275.3387116,0.2,36.14151447,-121.8961625,0.1989007,45.68847,5.634333,5.574267,0.03528947
170963,2021-04-22 17:31:33,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7302,-0.251809211,2.781630288,-2.654506457,44664.94709,-69221.79242,-275.5394655,45546.25208,-114627.2214,275.5394655,0.2,36.14151583,-121.8961635,0.1989007,44.79024,5.173951,9.27375,0.03528947
170964,2021-04-22 17:31:34,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,-0.196728283,2.790131424,-2.799980438,44664.86967,-69221.97115,-275.6528446,45545.84706,-114627.3574,275.6528446,0.2,36.14151719,-121.8961643,0.1989007,44.62176,7.475862,5.111832,0.03528947
170965,2021-04-22 17:31:35,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,-0.111655045,2.781642096,-2.995139109,44664.82082,-69222.16229,-275.8793029,45545.47061,-114627.5058,275.8793029,0.2,36.14151859,-121.8961647,0.1989007,44.41942,4.253186,3.724526,0.03528947
170966,2021-04-22 17:31:36,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,-0.050537338,2.759597379,-3.101440002,44664.79994,-69222.36032,-276.0127442,45545.12214,-114627.6611,276.0127442,0.2,36.14152005,-121.8961649,0.1989007,42.97109,4.253186,3.724526,0.03528947
170967,2021-04-22 17:31:37,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,0.001704326,2.741927917,3.062349597,44664.80385,-69222.56004,-276.1762763,45544.79845,-114627.8181,276.1762763,0.2,36.1415216,-121.8961648,0.1989007,40.88385,5.173951,1.412349,0.03528947
170968,2021-04-22 17:31:38,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,0.023519959,2.754114759,2.945439108,44664.83319,-69222.75772,-276.3107893,45544.50019,-114627.9731,276.3107893,0.2,36.14152328,-121.8961645,0.1989007,40.18025,2.872039,2.799655,0.09247553
170969,2021-04-22 17:31:39,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,0.010871651,2.77699049,2.853056728,44664.88078,-69222.95184,-276.5088753,45544.22019,-114628.1245,276.5088753,0.2,36.14152506,-121.896164,0.1989007,37.99125,15.30236,0.9499138,0.09247553
170970,2021-04-22 17:31:40,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,-0.019086776,2.809184298,2.748133781,44664.94731,-69223.14029,-276.607195,45543.95912,-114628.2702,276.607195,0.2,36.14152699,-121.8961634,0.1989007,36.42764,3.332421,1.874785,0.09247553
170971,2021-04-22 17:31:41,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,-0.074265244,2.823264572,2.641544726,44665.03565,-69223.31931,-276.7300409,45543.71987,-114628.4065,276.7300409,0.2,36.1415291,-121.8961626,0.1989007,35.91722,3.332421,1.874785,0.09247553
170972,2021-04-22 17:31:42,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7303,-0.13494904,2.82027567,2.519496073,44665.14228,-69223.48709,-276.8680134,45543.4989,-114628.5316,276.8680134,0.2,36.14153139,-121.8961618,0.1989007,34.68223,6.555097,1.874785,0.09247553
170973,2021-04-22 17:31:43,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7304,-0.196696881,2.78539245,2.463319183,44665.26184,-69223.64382,-277.1036376,45543.29086,-114628.6456,277.1036376,0.2,36.14153385,-121.8961609,0.1989007,34.25395,5.634333,2.33722,0.09247553
170974,2021-04-22 17:31:44,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7304,-0.251066382,2.749264593,2.36266102,44665.39179,-69223.78893,-277.1679205,45543.09322,-114628.7479,277.1679205,0.2,36.14153646,-121.8961599,0.1989007,36.61396,7.475862,4.186961,0.09247553
170975,2021-04-22 17:31:45,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7304,-0.301916097,2.721906765,2.274938871,44665.5337,-69223.91853,-277.2736822,45542.90753,-114628.8348,277.2736822,0.2,36.14153925,-121.896159,0.1989007,41.334,3.792804,0.9499138,0.09247553
170976,2021-04-22 17:31:46,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7304,-0.328532944,2.706551158,2.174986707,44665.68425,-69224.03446,-277.4310461,45542.73048,-114628.908,277.4310461,0.2,36.14154221,-121.8961581,0.1989007,39.70936,3.332421,0.9499138,1.578868
170977,2021-04-22 17:31:47,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7304,-0.332476125,2.72622407,2.078810259,44665.84435,-69224.13503,-277.6549487,45542.56299,-114628.9659,277.6549487,0.2,36.14154532,-121.8961572,0.1989007,38.53459,4.713568,1.874785,1.578868
170978,2021-04-22 17:31:48,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7304,-0.307771849,2.773375555,1.949890661,44666.01493,-69224.21773,-277.8041194,45542.40597,-114629.0058,277.8041194,0.2,36.14154861,-121.8961563,0.1989007,42.68363,6.094715,2.33722,1.578868
